순번,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,분기,일반상영관 가격
"1,791",원라이프,"마이클 건톤,마샤 홈즈",씨제이이앤엠(주),2011-08-17,영국,158,163408600,"24,348",49818500,"6,827",다큐멘터리,전체관람가,3,8500
"1,792",나이스 가이즈,쉐인 블랙,메가박스중앙(주)플러스엠,2016-07-06,미국,249,187911838,"24,268",78323838,"9,864",범죄,청소년관람불가,3,9500
"1,794",레전드 오브 래빗: 불의 전설,"마원,동대가",(주)팝엔터테인먼트,2015-09-24,중국,126,178371100,"24,111",58753900,"7,444",애니메이션,전체관람가,3,9500
"1,799",타임 투 러브,저스틴 리어든,(주)인벤트스톤,2014-10-23,미국,201,179611300,"23,597",81488300,"10,213",코미디,청소년관람불가,4,9500
"1,802",코드네임 제로니모,존 스톡웰,씨너스엔터테인먼트(주),2012-12-13,미국,108,145151000,"23,462",89226000,"15,375",액션,15세이상관람가,4,8500
"1,803",언프렌드,시몬 베호벤,(주)크리픽쳐스,2017-02-09,독일,179,185898900,"23,450",38518500,"4,586",스릴러,15세이상관람가,1,9500
"1,807",비정한 도시 감독판,김문흠,(주)인벤트스톤,2012-10-25,한국,172,161959057,"22,900",46966557,"6,411",미스터리,청소년관람불가,4,8500
"1,808","봄, 눈",김태균,(주)넥스트엔터테인먼트월드(NEW),2012-04-26,한국,118,143518000,"22,870",60891500,"10,577",드라마,전체관람가,2,8500
"1,809",알렉스 크로스,롭 코헨,(주)인벤트스톤,2013-03-14,미국,162,162716000,"22,771",53849500,"7,264",액션,청소년관람불가,1,9500
"1,810",히어로,김봉한,(주)마인스 엔터테인먼트,2013-10-08,한국,179,148940000,"22,617",36886500,"5,643",가족,전체관람가,4,9500
"1,812",스킵트레이스: 합동수사,레니 할린,(주)영화사 빅,2016-08-31,홍콩,244,163700300,"22,350",36085800,"4,671",액션,15세이상관람가,3,9500
"1,813",파워배틀 와치카: 와치가면의 역습,"이영준,김래경",(주)삼지애니메이션,2017-06-01,한국,246,153909000,"22,110",23060800,"2,968",애니메이션,전체관람가,2,9500
"1,814",크로우즈 제로,미이케 다카시,(주)쇼박스,2008-07-02,일본,252,142006500,"22,097",55009000,"8,036",스릴러,15세이상관람가,3,7500
"1,815",엔들리스 러브,샤나 페스트,유니버설픽쳐스인터내셔널 코리아(유),2014-03-13,미국,210,165237000,"22,091",70357900,"9,238",드라마,15세이상관람가,1,9500
"1,818",레이드 : 첫번째 습격,가렛 에반스,씨제이이앤엠(주),2012-05-17,인도네시아,120,163320500,"21,705",58692500,"7,488",액션,청소년관람불가,2,8500
"1,819",시크릿 인 데어 아이즈,빌리 레이,판씨네마(주),2016-04-27,미국,186,162031200,"21,692",58132000,"7,609",미스터리,15세이상관람가,2,9500
"1,820",히야,김지연,(주)라이크 콘텐츠,2016-03-10,한국,124,173844100,"21,687",58521200,"7,007",드라마,12세이상관람가,1,9500
"1,821",아스테릭스: 미션 올림픽 게임,프레더릭 포레스티에,(주)넥스트엔터테인먼트월드(NEW),2009-06-18,프랑스,115,136849632,"21,678",45546500,"6,860",코미디,12세이상관람가,2,8500
"1,822",차일드 44,다니엘 에스피노사,(주)넥스트엔터테인먼트월드(NEW),2015-05-28,미국,145,168643231,"21,604",74193331,"9,219",스릴러,청소년관람불가,2,9500
"1,824",유고와 라라 : 신비의 숲 어드벤처,왕운비,(주)프레인글로벌,2014-10-02,중국,167,146859000,"21,053",29297500,"3,827",애니메이션,전체관람가,4,9500
"1,826",싸이보그 그녀,곽재용,(주)넥스트엔터테인먼트월드(NEW),2009-05-14,한국,112,138415038,"20,975",65894000,"9,591",코미디,12세이상관람가,2,8500
"1,830",워리어,개빈 오코너,(주)화앤담이엔티,2011-11-02,미국,142,150308500,"20,702",56519500,"7,423",드라마,15세이상관람가,4,8500
"1,839",극장판 어드벤처 타임: 비밀의 아일랜드,엘리자베스 이토,(주)팝엔터테인먼트,2017-04-13,미국,125,163679600,"19,986",42688900,"4,756",애니메이션,전체관람가,2,9500
"1,841",빌리 진 킹: 세기의 대결,"발레리 페리스,조나단 데이턴",이십세기폭스코리아(주),2017-11-16,미국,135,157774000,"19,832",95144100,"11,760",코미디,15세이상관람가,4,9500
"1,843",파괴자들,올리버 스톤,유니버설픽쳐스인터내셔널 코리아(유),2012-10-31,미국,171,141102068,"19,716",52745568,"7,088",액션,청소년관람불가,4,8500
"1,846",웨딩스캔들,신동엽,(주)마인스 엔터테인먼트,2012-09-06,한국,121,124977000,"19,569",16675500,"2,417",코미디,15세이상관람가,3,8500
"1,847",스페이스 독 2,"이나 예블라니코바,알렉산더 크람초프,바딤 소츠코프",(주)지어소프트,2014-12-11,러시아,108,121383600,"19,445",20166800,"3,075",애니메이션,전체관람가,4,9500
"1,849",부도리의 꿈 ,스기이 기사부로,(주)나이너스엔터테인먼트,2013-01-30,일본,117,123582500,"18,940",33420500,"4,718",애니메이션,전체관람가,1,9500
"1,851",토마스와 친구들 - 극장판 3,그렉 티어넌,에이원엔터테인먼트,2011-05-05,영국,110,130641500,"18,845",50024500,"7,122",애니메이션,전체관람가,2,8500
"1,852",슬립리스: 크리미널 나이트,바란 보 오다르,(주)미디어로그,2017-03-08,미국,158,146025800,"18,740",48349500,"6,136",액션,15세이상관람가,1,9500
"1,854",은혼,후쿠다 유이치,(주)라이크 콘텐츠,2017-12-07,일본,137,147645500,"18,172",66639300,"8,053",액션,12세이상관람가,4,9500
"1,855",하늘과 바다,오달균,롯데쇼핑㈜롯데엔터테인먼트,2009-10-28,한국,186,121651444,"18,059",29049500,"4,063",드라마,12세이상관람가,4,8500
"1,856",버스 657,스콧 만,(주)스톰픽쳐스코리아,2016-01-14,미국,161,143676000,"18,042",43747600,"5,394",액션,15세이상관람가,1,9500
"1,857",인카네이트,브래드 페이튼,판씨네마(주),2017-05-25,미국,229,142090200,"18,028",36675100,"4,446",스릴러,15세이상관람가,2,9500
"1,858",본타: 땅콩왕국의 전설,레오 리,(주)팝엔터테인먼트,2014-10-30,중국,179,127508200,"18,022",17445700,"2,283",애니메이션,전체관람가,4,9500
"1,859",캡틴 하록,아라마키 신지,(주)박수엔터테인먼트,2014-01-16,일본,120,134005500,"17,977",61451500,"7,368",애니메이션,12세이상관람가,1,9500
"1,860",퍼펙트,닐스 아르덴 오플레브,(주)마인스 엔터테인먼트,2013-09-25,미국,136,116662500,"17,916",30937000,"5,427",액션,청소년관람불가,3,9500
"1,863",혼스,알렉산더 아야,(주)팝엔터테인먼트,2014-11-27,미국,166,137324715,"17,535",54987415,"6,909",판타지,청소년관람불가,4,9500
"1,864",밀리언 웨이즈,세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),2014-06-12,미국,194,134249300,"17,373",52004700,"6,604",코미디,청소년관람불가,2,9500
"1,865",유아 낫 유,조지 C. 울프,(주)마인스 엔터테인먼트,2015-01-21,미국,103,138505400,"17,372",76744100,"9,322",드라마,15세이상관람가,1,9500
"1,866",엘리아스: 바다의 보물을 찾아라!,리스 오스볼,(주)마인스 엔터테인먼트,2014-10-23,노르웨이,199,119762600,"17,305",23991900,"3,254",애니메이션,전체관람가,4,9500
"1,867",프라이버시,존 크로울리,(주)인벤트스톤,2014-03-20,영국,165,122664928,"16,936",55304928,"7,557",범죄,15세이상관람가,1,9500
"1,868",하늘이 보내준 딸,비자이,(주)싸이더스,2012-04-19,인도,107,113583500,"16,875",36596500,"5,230",가족,전체관람가,2,8500
"1,873",오드토머스,스티븐 소머즈,(주)영화사 빅,2014-08-27,미국,165,123233800,"16,555",44567500,"5,700",액션,15세이상관람가,3,9500
"1,876",링스,하비에르 구티에레즈,(주)다자인소프트,2017-04-06,미국,123,135470800,"16,199",31997500,"3,740",공포(호러),15세이상관람가,2,9500
"1,880",스파이 게임,마이클 앱티드,메가박스중앙(주)플러스엠,2017-09-14,영국,203,122840172,"15,986",55357172,"6,990",액션,15세이상관람가,3,9500
"1,881",어바웃 리키,조나단 드미,유니버설픽쳐스인터내셔널 코리아(유),2015-09-03,미국,123,118503900,"15,867",65677000,"8,381",드라마,15세이상관람가,3,9500
"1,883",런던 블러바드,윌리엄 모나한,(주)팝파트너스,2012-09-20,미국,131,107401000,"15,539",56035500,"8,170",범죄,15세이상관람가,3,8500
"1,886",아메리칸 파이: 19금 동창회,"존 허위츠,헤이든 쉬로스버그",유니버설픽쳐스인터내셔널 코리아(유),2012-08-09,미국,117,113072000,"15,431",47566500,"6,164",코미디,청소년관람불가,3,8500
"1,888",아스테릭스: 신들의 전당,"루이 클리시,알렉상드르 아스티에",(주)나이너스엔터테인먼트,2015-04-30,프랑스,104,108464000,"15,315",39258600,"5,139",애니메이션,전체관람가,2,9500
"1,889",아이 인 더 스카이,개빈 후드,판씨네마(주),2016-07-14,영국,205,116603200,"15,258",54966300,"6,999",전쟁,12세이상관람가,3,9500
"1,891",토마스와 친구들: 잃어버린 왕관,롭 실베스트리,씨제이이앤엠(주),2014-11-13,영국,110,110482700,"15,202",21878400,"2,803",애니메이션,전체관람가,4,9500
"1,892",호비와 무지개 오아시스 대모험,히라바야시 이사무,(주)머스트씨무비릴리징컴퍼니,2017-09-07,일본,103,104470000,"15,101",21292000,"2,985",애니메이션,전체관람가,3,9500
"1,894",나쁜놈은 죽는다,손호,"TCO(주)더콘텐츠온,(유)조이앤시네마",2016-02-04,중국,138,115698700,"14,767",25446500,"2,972",코미디,15세이상관람가,1,9500
"1,895","하늘을 나는 강아지, 비포와 친구들",이도 엔젤,(주)팝엔터테인먼트,2014-03-13,이스라엘,142,99524400,"14,746",23210300,"3,072",애니메이션,전체관람가,1,9500
"1,898",무수단,구모,오퍼스픽쳐스,2016-03-03,한국,228,112188400,"14,386",27050200,"3,369",미스터리,15세이상관람가,1,9500
"1,900",아티스트 봉만대,봉만대,씨너스엔터테인먼트(주),2013-08-29,한국,131,93817000,"14,188",43885000,"6,787",코미디,청소년관람불가,3,9500
"1,907",피치 퍼펙트,제이슨 무어,유니버설픽쳐스인터내셔널 코리아(유),2013-03-28,미국,143,90720000,"13,520",33990000,"4,972",코미디,15세이상관람가,1,9500
"1,908",원피스 3D : 밀짚모자 체이스,사토 히로유키,(주)미디어데이,2012-01-26,일본,111,91648500,"13,475",19565500,"2,668",애니메이션,전체관람가,1,8500
"1,911",베스트 오브 미,마이클 호프만,메가박스중앙(주)플러스엠,2015-06-18,미국,118,100915600,"13,399",44377500,"5,714",드라마,15세이상관람가,2,9500
"1,913",토마스와 친구들: 그레이트 레이스,데이비드 스토튼,와이드 릴리즈(주),2017-11-30,영국,249,98705400,"13,314",24695000,"3,097",애니메이션,전체관람가,4,9500
"1,914",나이트폴,주현량,(주)나이너스엔터테인먼트,2012-09-27,홍콩,108,99076000,"13,307",40680500,"5,303",액션,청소년관람불가,3,8500
"1,918",아바타 정글의 비밀,슈커,(주)팝엔터테인먼트,2014-03-27,중국,162,86145900,"12,876",15537400,"2,200",애니메이션,전체관람가,1,9500
"1,920",킥 애스 2 : 겁없는 녀석들,제프 와드로,유니버설픽쳐스인터내셔널 코리아(유),2013-10-17,미국,152,92028000,"12,827",45288500,"6,085",액션,청소년관람불가,4,9500
"1,923",럼 다이어리,브루스 로빈슨,(주)마인스 엔터테인먼트,2012-09-20,미국,126,91844000,"12,685",45236000,"6,058",코미디,청소년관람불가,3,8500
"1,932",타투,이서,와이드 릴리즈(주),2015-12-10,한국,133,99263100,"12,103",31315000,"3,727",스릴러,청소년관람불가,4,9500
"1,938",검은손,박재식,(주)스톰픽쳐스코리아,2015-04-16,한국,178,89815665,"11,650",19052465,"2,326",공포(호러),청소년관람불가,2,9500
"1,941",타이치0 3D,풍덕륜,(주)영화사 빅,2013-07-04,홍콩,116,76315000,"11,414",26837500,"3,904",코미디,12세이상관람가,3,9500
"1,946",극장판 메이저 : 우정의 강속구,카토 타카오,에이원엔터테인먼트,2011-10-20,일본,105,70124000,"11,162",18394000,"2,688",애니메이션,전체관람가,4,8500
"1,948",익스트림 No.13,겔라 바블루아니,(주)팝파트너스,2012-10-03,미국,108,80120516,"11,130",25428016,"3,339",스릴러,청소년관람불가,4,8500
"1,953",파워캐치 완다: 버그본의 지구 습격,하시모토 미츠오,"(주)에이원엔터테인먼트,(주)삼지애니메이션",2017-03-09,일본,178,86394400,"10,881",18701700,"2,258",애니메이션,전체관람가,1,9500
"1,954",이웃집 스타,김성욱,(주)스톰픽쳐스코리아,2017-09-21,한국,256,78213300,"10,854",19512300,"2,377",코미디,12세이상관람가,3,9500
"1,957",극장판 빰바라빤쮸: 바나나 왕국의 비밀,벤피 네코,(주)스마일이엔티,2017-02-22,일본,140,76934800,"10,681",20312400,"2,657",애니메이션,전체관람가,1,9500
"1,960",슈퍼레이서 엔지,허선,(주)에이원엔터테인먼트,2015-09-10,한국,126,73587800,"10,612",14157900,"1,875",애니메이션,전체관람가,3,9500
"1,966",당신에게도 사랑이 다시 찾아올까요?,가브리엘 무치노,(주)영화사 빅,2013-10-17,미국,104,70430500,"10,328",34185000,"4,790",멜로/로맨스,15세이상관람가,4,9500
"1,974",오만과 편견 그리고 좀비,버 스티어스,(주)이수C&E,2016-05-25,미국,138,76846300,"9,717",26761700,"3,284",액션,15세이상관람가,2,9500
"1,989",극장판 마이 리틀 포니 : 이퀘스트리아 걸스,제이슨 티에슨,(주)팝엔터테인먼트,2017-05-03,캐나다,102,66800000,"8,705",25624500,"3,198",애니메이션,전체관람가,2,9500
"1,995",날아라! 호빵맨 극장판: 구하라! 코코링과 기적의 별,야노 히로유키,씨너스엔터테인먼트(주),2013-02-07,일본,114,41055250,"8,397",10887750,"2,117",애니메이션,전체관람가,1,9500
"2,001",슬리핑 위드 아더 피플,레슬리 헤드랜드,오퍼스픽쳐스,2015-10-22,미국,106,65868300,"8,252",30876900,"3,808",코미디,청소년관람불가,4,9500
"2,006",제3의 사랑,이재한,(주)쇼박스,2016-05-19,중국,138,58347400,"8,108",25558500,"3,466",멜로/로맨스,15세이상관람가,2,9500
"2,013",더 기프트,조엘 에저튼,메가박스중앙(주)플러스엠,2015-11-05,호주,116,59383748,"7,729",20878948,"2,644",미스터리,15세이상관람가,4,9500
"2,014",다이노소어 아일랜드,매트 드럼몬드,(주)더블앤조이픽쳐스,2017-07-19,호주,120,56946800,"7,728",13891000,"1,830",어드벤처,전체관람가,3,9500
"2,019",올드보이,스파이크 리,(주)나이너스엔터테인먼트,2014-01-16,미국,109,56281683,"7,471",28830183,"3,777",액션,청소년관람불가,1,9500
"2,022",꾸루꾸루와 친구들: 무지개 나무의 비밀,문제대,(주)팝엔터테인먼트,2015-11-19,한국,103,51367500,"7,345",9269000,"1,152",애니메이션,전체관람가,4,9500
"2,028",신 고질라,"안노 히데아키,히구치 신지",메가박스중앙(주)플러스엠,2017-03-08,일본,156,53050000,"7,098",24609000,"3,183",SF,12세이상관람가,1,9500
"2,059",리턴 투 센더,포아드 미카티,(주)디스테이션,2016-03-10,미국,142,47702000,"6,062",16607500,"2,048",범죄,15세이상관람가,1,9500
"2,061",호야와 토리: 드래곤 숲의 비밀,하타 마사미,(주)팝엔터테인먼트,2015-06-04,일본,198,40189200,"5,950",5363900,744,애니메이션,전체관람가,2,9500
"2,072",킬링시즌,마크 스티븐 존슨,(주)팝파트너스,2013-09-05,미국,102,37128000,"5,598",12159500,"1,756",액션,청소년관람불가,3,9500
"2,081",극장판 울트라맨 우주 몬스터 대결전,사카모토 코이치,(주)박수엔터테인먼트,2016-04-13,일본,136,40488900,"5,510",8125600,"1,017",액션,전체관람가,2,9500
"2,087",극장판 요술공주 밍키: 꿈 속의 윤무,유야마 쿠니히코,에이원엔터테인먼트,2013-11-14,일본,105,35856500,"5,438",7128000,995,애니메이션,전체관람가,4,9500
"2,090",구세주: 리턴즈,송창용,(주)박수엔터테인먼트,2017-09-14,한국,124,39997000,"5,401",10563000,"1,347",코미디,15세이상관람가,3,9500
"2,095",더 로프트 : 비밀의 방,에릭 반 루이,(유)조이앤시네마,2015-10-01,미국,114,39660300,"5,287",11535300,"1,524",스릴러,청소년관람불가,4,9500
"2,110",울트라맨 사가,오카 히데키,(주)마인스 엔터테인먼트,2015-02-26,일본,108,37277400,"5,103",8267500,"1,073",액션,전체관람가,1,9500
